,,,,,,,,,,
State - All Districts,,,,,,,,,,
Kindergarten Entrance Inventory Results - Literacy Skills,,,,,,,,,,
All Years,,,,,,,,,,
,,,,,,,,,,
,,- Indicates no data,,,,,,,,
,,,,,,,Literacy Skills (%),,,
,District ID,,District Name,School Year,Number of Students Tested,,Level 1,Level 2,Level 3,
,144,,Trumbull School District,2009-10,478,,13.8,38.3,47.9,
,145,,Union School District,2009-10,6,,16.7,50.0,33.3,
,146,,Vernon School District,2009-10,300,,30.0,44.0,26.0,
,147,,Voluntown School District,2009-10,31,,16.1,12.9,71.0,
,148,,Wallingford School District,2009-10,409,,23.5,39.6,36.9,
,151,,Waterbury School District,2009-10,"1,651",,39.4,41.9,18.7,
,152,,Waterford School District,2009-10,128,,32.8,42.2,25.0,
,153,,Watertown School District,2009-10,221,,9.5,44.8,45.7,
,155,,West Hartford School District,2009-10,791,,15.3,42.5,42.2,
,156,,West Haven School District,2009-10,556,,40.3,38.1,21.6,
,154,,Westbrook School District,2009-10,67,,25.4,40.3,34.3,
,157,,Weston School District,2009-10,158,,12.0,77.8,10.1,
,158,,Westport School District,2009-10,376,,15.2,54.8,30.1,
,160,,Willington School District,2009-10,52,,7.7,17.3,75.0,
,161,,Wilton School District,2009-10,271,,7.7,23.2,69.0,
,162,,Winchester School District,2009-10,84,,60.7,28.6,10.7,
,163,,Windham School District,2009-10,279,,29.7,46.2,24.0,
,165,,Windsor Locks School District,2009-10,124,,17.7,47.6,34.7,
,164,,Windsor School District,2009-10,172,,19.2,35.5,45.3,
,166,,Wolcott School District,2009-10,155,,18.7,46.5,34.8,
,167,,Woodbridge School District,2009-10,95,,29.5,49.5,21.1,
,169,,Woodstock School District,2009-10,88,,51.1,30.7,18.2,
,288,,Achievement First Hartford Academy Inc.,2008-09,84,,9.5,63.1,27.4,
,279,,Amistad Academy District,2008-09,85,,12.9,35.3,51.8,
,001,,Andover School District,2008-09,42,,16.7,45.2,38.1,
,002,,Ansonia School District,2008-09,222,,13.1,33.3,53.6,
,244,,Area Cooperative Educational Services,2008-09,60,,5.0,41.7,53.3,
,003,,Ashford School District,2008-09,48,,14.6,41.7,43.8,
,004,,Avon School District,2008-09,215,,8.4,34.9,56.7,
,005,,Barkhamsted School District,2008-09,57,,7.0,36.8,56.1,
,007,,Berlin School District,2008-09,234,,5.6,38.0,56.4,
,008,,Bethany School District,2008-09,70,,27.1,34.3,38.6,
,009,,Bethel School District,2008-09,206,,10.7,34.0,55.3,
,011,,Bloomfield School District,2008-09,125,,31.2,48.8,20.0,
,012,,Bolton School District,2008-09,48,,35.4,37.5,27.1,
,013,,Bozrah School District,2008-09,22,,36.4,50.0,13.6,
,014,,Branford School District,2008-09,218,,19.7,43.6,36.7,
,015,,Bridgeport School District,2008-09,"1,666",,29.7,41.1,29.2,
,017,,Bristol School District,2008-09,620,,19.4,47.1,33.5,
,018,,Brookfield School District,2008-09,191,,22.5,33.0,44.5,
,019,,Brooklyn School District,2008-09,79,,7.6,46.8,45.6,
,021,,Canaan School District,2008-09,9,,22.2,11.1,66.7,
,022,,Canterbury School District,2008-09,60,,28.3,40.0,31.7,
,023,,Canton School District,2008-09,135,,13.3,30.4,56.3,
,241,,Capitol Region Education Council,2008-09,158,,15.8,36.7,47.5,
,024,,Chaplin School District,2008-09,22,,18.2,22.7,59.1,
,287,,Charter School for Young Children on Asylum Hill,2008-09,31,,35.5,32.3,32.3,
,025,,Cheshire School District,2008-09,298,,24.5,56.4,19.1,
,026,,Chester School District,2008-09,32,,6.3,56.3,37.5,
,027,,Clinton School District,2008-09,152,,19.1,55.3,25.7,
,028,,Colchester School District,2008-09,202,,24.8,48.0,27.2,
,029,,Colebrook School District,2008-09,16,,43.8,37.5,18.8,
,030,,Columbia School District,2008-09,50,,24.0,26.0,50.0,
,243,,Cooperative Educational Services,2008-09,37,,21.6,24.3,54.1,
,031,,Cornwall School District,2008-09,12,,25.0,33.3,41.7,
,032,,Coventry School District,2008-09,134,,10.4,34.3,55.2,
,033,,Cromwell School District,2008-09,151,,7.9,34.4,57.6,
,034,,Danbury School District,2008-09,871,,45.7,39.2,15.2,
,035,,Darien School District,2008-09,362,,8.8,25.4,65.7,
,036,,Deep River School District,2008-09,39,,12.8,51.3,35.9,
,037,,Derby School District,2008-09,128,,21.1,32.8,46.1,
,040,,East Granby School District,2008-09,63,,11.1,28.6,60.3,
,041,,East Haddam School District,2008-09,101,,19.8,49.5,30.7,
,042,,East Hampton School District,2008-09,147,,29.9,46.9,23.1,
,043,,East Hartford School District,2008-09,481,,28.1,42.8,29.1,
,044,,East Haven School District,2008-09,225,,28.0,37.8,34.2,
,045,,East Lyme School District,2008-09,181,,13.8,40.3,45.9,
,047,,East Windsor School District,2008-09,101,,20.8,38.6,40.6,
,039,,Eastford School District,2008-09,13,,0.0,38.5,61.5,
,046,,Easton School District,2008-09,98,,15.3,71.4,13.3,
,048,,Ellington School District,2008-09,188,,11.7,19.7,68.6,
,049,,Enfield School District,2008-09,438,,31.1,43.8,25.1,
,050,,Essex School District,2008-09,70,,11.4,44.3,44.3,
