Inst,dist,District Name,School,School Name,Grade,Total,% of Non-White,American Indian,Asian American,Black,White,Hispanic,Pacific Islander,Two or More races,,IndianM,IndianF,AsianM,AsianF,BlackM,BlackF,WhiteM,WhiteF,HispM,HispF,PaciM,PaciF,MultiM,MultiF,TotalM,TotalF,,Eligible for Free or Reduced Price Lunch,Special Education,English Language Learner
11,114,Preston School District,51,Preston Plains School,7,52,10,*,0,*,42,*,0,*,,0,*,0,0,*,*,21,21,*,*,0,0,*,*,24,28,,12,9,0
11,114,Preston School District,51,Preston Plains School,8,41,7,*,*,0,34,*,0,*,,*,*,0,*,0,0,20,14,0,*,0,0,0,*,21,20,,7,7,*
11,116,Putnam School District,3,Putnam Elementary School,-3,118,12,*,*,*,106,6,0,*,,*,0,*,0,*,0,57,49,*,*,0,0,*,0,67,51,,47,22,0
11,116,Putnam School District,3,Putnam Elementary School,0,89,11,0,*,*,78,7,0,*,,0,0,*,0,*,0,44,34,*,*,0,0,0,*,49,40,,52,14,7
11,116,Putnam School District,3,Putnam Elementary School,1,92,11,0,0,0,81,6,0,*,,0,0,0,0,0,0,45,36,*,*,0,0,*,*,51,41,,61,*,*
11,116,Putnam School District,3,Putnam Elementary School,2,89,11,0,*,0,78,*,*,*,,0,0,0,*,0,0,39,39,*,*,*,0,*,*,43,46,,55,10,*
11,116,Putnam School District,3,Putnam Elementary School,3,98,8,0,*,*,90,*,0,*,,0,0,0,*,*,0,55,35,*,*,0,0,0,*,58,40,,61,13,*
11,116,Putnam School District,3,Putnam Elementary School,4,95,12,0,0,0,83,7,*,*,,0,0,0,0,0,0,40,43,*,*,*,0,*,*,47,48,,56,9,*
11,116,Putnam School District,3,Putnam Elementary School,5,84,10,0,*,0,74,8,0,*,,0,0,0,*,0,0,34,40,6,*,0,0,*,0,41,43,,48,11,*
11,116,Putnam School District,51,Putnam Middle School,6,109,15,*,*,0,94,*,0,6,,*,0,0,*,0,0,44,50,*,*,0,0,*,*,52,57,,64,18,*
11,116,Putnam School District,51,Putnam Middle School,7,95,7,0,0,0,88,*,0,*,,0,0,0,0,0,0,43,45,*,*,0,0,*,*,46,49,,52,18,*
11,116,Putnam School District,51,Putnam Middle School,8,95,16,0,0,*,79,*,0,9,,0,0,0,0,*,0,41,38,*,*,0,0,*,6,49,46,,59,15,*
11,116,Putnam School District,61,Putnam High School,9,67,14,*,0,*,53,7,0,*,,0,*,0,0,*,0,25,28,*,*,0,0,*,*,33,34,,42,10,*
11,116,Putnam School District,61,Putnam High School,10,76,15,0,*,*,61,*,0,9,,0,0,0,*,0,*,41,20,*,*,0,0,7,*,49,27,,41,11,*
11,116,Putnam School District,61,Putnam High School,11,78,14,*,0,*,64,6,0,*,,*,*,0,0,0,*,39,25,*,*,0,0,*,*,45,33,,45,10,0
11,116,Putnam School District,61,Putnam High School,12,73,10,*,*,*,63,*,0,*,,*,0,0,*,0,*,30,33,*,*,0,0,0,*,34,39,,32,13,0
11,116,Putnam School District,90,Helping Hands,12,*,*,*,0,0,*,*,0,0,,0,*,0,0,0,0,*,*,*,0,0,0,0,0,*,*,,*,*,0
11,117,Redding School District,1,Redding Elementary School,-3,60,*,0,*,*,57,0,0,*,,0,0,0,*,0,*,39,18,0,0,0,0,0,*,39,21,,0,9,0
11,117,Redding School District,1,Redding Elementary School,-1,92,15,0,*,*,77,*,0,*,,0,0,*,*,*,0,38,39,*,*,0,0,*,*,46,46,,*,12,*
11,117,Redding School District,1,Redding Elementary School,1,77,11,0,*,*,66,*,0,6,,0,0,0,*,*,0,34,32,*,*,0,0,*,*,40,37,,*,8,*
11,117,Redding School District,1,Redding Elementary School,2,99,16,0,*,0,83,*,0,8,,0,0,*,*,0,0,38,45,*,*,0,0,*,*,46,53,,*,6,0
11,117,Redding School District,1,Redding Elementary School,3,127,14,0,*,*,113,*,0,8,,0,0,*,*,*,0,60,53,*,*,0,0,*,*,67,60,,*,17,0
11,117,Redding School District,1,Redding Elementary School,4,122,24,0,6,*,98,6,0,11,,0,0,*,*,0,*,58,40,*,*,0,0,*,8,65,57,,*,18,*
11,117,Redding School District,51,John Read Middle School,5,121,11,0,0,0,110,*,0,8,,0,0,0,0,0,0,54,56,*,0,0,0,*,*,62,59,,7,14,*
11,117,Redding School District,51,John Read Middle School,6,142,19,0,*,0,123,7,*,9,,0,0,*,0,0,0,59,64,*,*,0,*,*,7,66,76,,*,17,0
11,117,Redding School District,51,John Read Middle School,7,134,25,*,6,*,109,8,0,9,,0,*,*,*,*,0,61,48,*,*,0,0,*,6,71,63,,6,18,*
11,117,Redding School District,51,John Read Middle School,8,156,18,*,*,*,138,6,0,*,,*,*,*,*,0,*,71,67,*,*,0,0,*,*,80,76,,8,23,0
11,118,Ridgefield School District,2,Veterans Park Elementary School,0,42,*,0,*,0,38,*,0,*,,0,0,0,*,0,0,11,27,*,0,0,0,0,*,12,30,,*,*,*
11,118,Ridgefield School District,2,Veterans Park Elementary School,1,56,7,0,*,0,49,*,0,*,,0,0,*,*,0,0,30,19,*,*,0,0,*,0,33,23,,*,*,0
11,118,Ridgefield School District,2,Veterans Park Elementary School,2,51,*,0,*,0,47,*,0,0,,0,0,*,*,0,0,21,26,*,*,0,0,0,0,23,28,,*,*,0
11,118,Ridgefield School District,2,Veterans Park Elementary School,3,69,8,0,*,0,61,*,0,0,,0,0,*,*,0,0,35,26,*,*,0,0,0,0,39,30,,*,*,0
11,118,Ridgefield School District,2,Veterans Park Elementary School,4,57,*,0,*,0,52,*,0,*,,0,0,*,*,0,0,30,22,*,*,0,0,*,0,33,24,,*,7,0
11,118,Ridgefield School District,2,Veterans Park Elementary School,5,61,11,0,*,0,50,6,0,*,,0,0,*,*,0,0,31,19,*,*,0,0,0,*,36,25,,*,6,0
11,118,Ridgefield School District,3,Ridgebury Elementary School,0,54,*,0,*,0,49,*,0,*,,0,0,*,*,0,0,25,24,0,*,0,0,0,*,27,27,,*,*,0
11,118,Ridgefield School District,3,Ridgebury Elementary School,1,54,8,0,*,*,46,*,0,*,,0,0,*,0,0,*,20,26,0,*,0,0,*,0,26,28,,0,*,*
11,118,Ridgefield School District,3,Ridgebury Elementary School,2,62,19,0,8,*,43,*,0,6,,0,0,*,*,*,0,29,14,*,*,0,0,*,*,37,25,,0,*,0
11,118,Ridgefield School District,3,Ridgebury Elementary School,3,70,14,*,6,0,56,*,0,*,,*,0,*,*,0,0,24,32,0,*,0,0,*,*,29,41,,0,9,0
11,118,Ridgefield School District,3,Ridgebury Elementary School,4,61,9,0,*,*,52,*,0,*,,0,0,*,*,*,0,28,24,*,*,0,0,0,*,33,28,,*,*,0
11,118,Ridgefield School District,3,Ridgebury Elementary School,5,85,16,0,7,0,69,7,0,*,,0,0,*,*,0,0,32,37,*,*,0,0,0,*,40,45,,*,*,0
11,118,Ridgefield School District,4,Farmingville Elementary School,0,63,8,0,*,0,55,*,0,*,,0,0,*,*,0,0,28,27,*,*,0,0,0,*,30,33,,0,*,*
11,118,Ridgefield School District,4,Farmingville Elementary School,1,52,10,0,*,0,42,*,0,0,,0,0,*,*,0,0,20,22,*,*,0,0,0,0,24,28,,0,*,*
11,118,Ridgefield School District,4,Farmingville Elementary School,2,56,6,0,*,0,50,*,0,*,,0,0,*,*,0,0,29,21,*,*,0,0,*,0,33,23,,0,*,0
11,118,Ridgefield School District,4,Farmingville Elementary School,3,65,*,0,*,0,60,*,0,*,,0,0,0,*,0,0,32,28,0,*,0,0,*,*,34,31,,*,*,*
11,118,Ridgefield School District,4,Farmingville Elementary School,4,59,6,0,*,0,53,*,0,0,,0,0,*,*,0,0,21,32,*,*,0,0,0,0,25,34,,0,10,0
11,118,Ridgefield School District,4,Farmingville Elementary School,5,66,11,0,*,0,55,*,0,*,,0,0,*,*,0,0,31,24,*,*,0,0,*,*,37,29,,0,8,*
11,118,Ridgefield School District,5,Scotland Elementary School,0,62,9,0,*,0,53,6,0,*,,0,0,0,*,0,0,28,25,*,*,0,0,*,0,31,31,,*,*,*
11,118,Ridgefield School District,5,Scotland Elementary School,1,62,8,0,*,0,54,*,0,*,,0,0,*,*,0,0,26,28,*,*,0,0,*,*,31,31,,*,6,*
11,118,Ridgefield School District,5,Scotland Elementary School,2,62,12,0,*,0,50,7,0,*,,0,0,*,0,0,0,27,23,*,*,0,0,*,*,33,29,,*,7,*
11,118,Ridgefield School District,5,Scotland Elementary School,3,54,6,*,*,0,48,*,0,*,,0,*,0,*,0,0,29,19,*,0,0,0,0,*,32,22,,*,7,*
11,118,Ridgefield School District,5,Scotland Elementary School,4,79,10,0,*,0,69,*,0,*,,0,0,*,*,0,0,35,34,*,*,0,0,*,*,41,38,,*,6,*
11,118,Ridgefield School District,5,Scotland Elementary School,5,67,6,0,0,*,61,*,0,*,,0,0,0,0,0,*,33,28,*,*,0,0,*,0,36,31,,*,*,0
11,118,Ridgefield School District,6,Branchville Elementary School,0,47,10,0,*,0,37,7,0,*,,0,0,0,*,0,0,20,17,*,*,0,0,0,*,25,22,,*,*,*
11,118,Ridgefield School District,6,Branchville Elementary School,1,52,9,0,*,0,43,6,0,*,,0,0,*,*,0,0,20,23,*,*,0,0,0,*,24,28,,*,*,*
11,118,Ridgefield School District,6,Branchville Elementary School,2,81,10,*,*,0,71,*,0,*,,0,*,*,0,0,0,31,40,*,*,0,0,*,*,36,45,,0,*,0
11,118,Ridgefield School District,6,Branchville Elementary School,3,71,7,0,*,*,64,0,0,*,,0,0,*,*,*,*,34,30,0,0,0,0,*,0,37,34,,*,7,0
11,118,Ridgefield School District,6,Branchville Elementary School,4,91,19,0,8,*,72,8,0,*,,0,0,*,*,*,*,35,37,*,*,0,0,*,0,46,45,,*,8,*
11,118,Ridgefield School District,6,Branchville Elementary School,5,63,9,0,*,*,54,*,0,*,,0,0,0,*,0,*,24,30,0,*,0,0,*,0,25,38,,*,*,0
11,118,Ridgefield School District,8,Barlow Mountain Elementary School,-3,36,7,0,*,0,29,*,0,*,,0,0,*,0,0,0,17,12,*,*,0,0,*,*,21,15,,0,11,0
11,118,Ridgefield School District,8,Barlow Mountain Elementary School,0,43,8,0,*,0,35,*,0,*,,0,0,*,*,0,0,19,16,*,0,0,0,*,*,22,21,,*,*,0
11,118,Ridgefield School District,8,Barlow Mountain Elementary School,1,46,9,0,*,0,37,*,0,*,,0,0,*,*,0,0,18,19,*,*,0,0,*,0,24,22,,*,6,*
11,118,Ridgefield School District,8,Barlow Mountain Elementary School,2,63,13,0,7,0,50,*,0,*,,0,0,*,*,0,0,26,24,*,*,0,0,*,*,34,29,,*,6,*
11,118,Ridgefield School District,8,Barlow Mountain Elementary School,3,56,12,0,7,0,44,*,0,*,,0,0,*,*,0,0,22,22,*,*,0,0,0,*,28,28,,*,10,0
11,118,Ridgefield School District,8,Barlow Mountain Elementary School,4,68,*,0,*,0,64,0,0,*,,0,0,*,*,0,0,35,29,0,0,0,0,*,0,37,31,,*,8,*
11,118,Ridgefield School District,8,Barlow Mountain Elementary School,5,50,7,0,*,*,43,*,0,0,,0,0,*,*,*,0,26,17,*,*,0,0,0,0,30,20,,*,*,0
11,118,Ridgefield School District,51,East Ridge Middle School,6,256,32,0,15,*,224,13,0,*,,0,0,9,6,*,0,123,101,8,*,0,0,*,*,143,113,,8,19,*
11,118,Ridgefield School District,51,East Ridge Middle School,7,264,35,0,14,*,229,13,0,*,,0,0,*,9,0,*,123,106,10,*,0,0,*,*,140,124,,*,22,*
11,118,Ridgefield School District,51,East Ridge Middle School,8,257,33,0,17,0,224,16,0,0,,0,0,9,8,0,0,114,110,7,9,0,0,0,0,130,127,,*,21,*
11,118,Ridgefield School District,52,Scotts Ridge Middle School,6,153,17,0,*,*,136,8,0,*,,0,0,*,*,*,0,68,68,*,*,0,0,*,*,79,74,,*,18,*
11,118,Ridgefield School District,52,Scotts Ridge Middle School,7,164,16,0,6,*,148,9,0,0,,0,0,*,*,0,*,72,76,*,6,0,0,0,0,78,86,,*,18,*
11,118,Ridgefield School District,52,Scotts Ridge Middle School,8,179,12,0,*,*,167,6,0,*,,0,0,*,*,*,0,94,73,*,*,0,0,0,*,101,78,,*,14,0
11,118,Ridgefield School District,61,Ridgefield High School,9,447,50,0,21,*,397,22,*,*,,0,0,10,11,*,*,206,191,8,14,*,0,*,*,228,219,,14,34,*
11,118,Ridgefield School District,61,Ridgefield High School,10,444,45,0,25,*,399,15,0,*,,0,0,15,10,*,*,205,194,*,10,0,0,*,*,228,216,,17,40,*
11,118,Ridgefield School District,61,Ridgefield High School,11,458,44,0,22,*,414,13,0,*,,0,0,12,10,*,*,210,204,6,7,0,0,*,*,232,226,,22,23,*
11,118,Ridgefield School District,61,Ridgefield High School,12,410,40,0,11,*,370,22,0,*,,0,0,*,6,*,*,192,178,12,10,0,0,*,*,212,198,,12,24,*
11,118,Ridgefield School District,90,Ridgefield Transition Program,12,*,0,0,0,0,*,0,0,0,,0,0,0,0,0,0,*,0,0,0,0,0,0,0,*,0,,0,*,0
11,119,Rocky Hill School District,4,Myrtle H. Stevens School,-3,14,*,0,*,0,12,0,0,0,,0,0,*,0,0,0,7,*,0,0,0,0,0,0,9,*,,0,*,0
11,119,Rocky Hill School District,4,Myrtle H. Stevens School,-2,83,25,*,11,*,58,12,0,0,,*,0,6,*,0,*,33,25,6,6,0,0,0,0,46,37,,*,10,*
11,119,Rocky Hill School District,4,Myrtle H. Stevens School,1,63,19,0,*,*,44,8,0,6,,0,0,*,0,0,*,19,25,6,*,0,0,*,*,31,32,,7,*,8
11,119,Rocky Hill School District,4,Myrtle H. Stevens School,2,88,24,0,13,*,64,8,0,*,,0,0,7,6,*,*,34,30,*,*,0,0,0,*,46,42,,13,9,7
11,119,Rocky Hill School District,4,Myrtle H. Stevens School,3,90,17,0,7,*,73,8,0,*,,0,0,*,*,*,0,43,30,*,*,0,0,*,0,52,38,,10,8,*
11,119,Rocky Hill School District,4,Myrtle H. Stevens School,4,102,28,*,12,*,74,14,0,0,,0,*,6,6,*,0,29,45,7,7,0,0,0,0,43,59,,10,18,9
11,119,Rocky Hill School District,4,Myrtle H. Stevens School,5,95,26,0,15,6,69,*,0,*,,0,0,9,6,6,0,34,35,*,*,0,0,*,0,52,43,,16,12,*
11,119,Rocky Hill School District,5,West Hill School,-3,25,10,0,8,*,15,*,0,0,,0,0,*,*,*,0,7,8,0,*,0,0,0,0,12,13,,0,7,0
11,119,Rocky Hill School District,5,West Hill School,-2,85,42,0,38,*,43,*,0,*,,0,0,19,19,*,*,24,19,*,0,0,0,*,0,46,39,,*,*,15
11,119,Rocky Hill School District,5,West Hill School,1,107,48,*,39,*,59,*,0,*,,0,*,17,22,0,*,32,27,*,*,0,0,0,*,51,56,,*,7,8
11,119,Rocky Hill School District,5,West Hill School,2,97,48,0,38,6,49,*,0,*,,0,0,20,18,*,*,21,28,*,*,0,0,*,0,46,51,,0,*,6
11,119,Rocky Hill School District,5,West Hill School,3,113,56,0,45,*,57,6,0,0,,0,0,20,25,*,*,30,27,*,*,0,0,0,0,56,57,,*,*,*
11,119,Rocky Hill School District,5,West Hill School,4,108,34,0,27,*,74,*,0,*,,0,0,11,16,*,0,32,42,*,*,0,0,0,*,45,63,,*,*,*
11,119,Rocky Hill School District,5,West Hill School,5,95,25,0,22,*,70,*,0,*,,0,0,12,10,0,*,41,29,0,*,0,0,0,*,53,42,,0,7,*
11,119,Rocky Hill School District,51,Albert D. Griswold Middle School,6,173,35,0,27,*,138,7,0,0,,0,0,14,13,0,*,65,73,*,*,0,0,0,0,82,91,,17,17,*
11,119,Rocky Hill School District,51,Albert D. Griswold Middle School,7,188,46,0,24,7,142,15,0,0,,0,0,8,16,*,*,77,65,*,10,0,0,0,0,93,95,,23,16,*
11,119,Rocky Hill School District,51,Albert D. Griswold Middle School,8,202,44,0,18,*,158,21,0,0,,0,0,8,10,*,*,91,67,7,14,0,0,0,0,108,94,,10,19,*
11,119,Rocky Hill School District,61,Rocky Hill High School,9,178,36,*,9,8,142,16,0,*,,0,*,*,*,*,*,70,72,*,11,0,0,*,*,83,95,,19,12,*
11,119,Rocky Hill School District,61,Rocky Hill High School,10,189,43,0,14,13,146,14,0,*,,0,0,6,8,*,9,66,80,6,8,0,0,*,0,84,105,,20,15,*
11,119,Rocky Hill School District,61,Rocky Hill High School,11,187,40,0,15,8,147,16,0,*,,0,0,8,7,*,*,69,78,*,14,0,0,0,*,84,103,,17,13,6
11,119,Rocky Hill School District,61,Rocky Hill High School,12,178,39,0,20,8,139,11,0,0,,0,0,12,8,*,*,72,67,8,*,0,0,0,0,96,82,,16,21,0
11,121,Salem School District,1,Salem Elementary School,-3,9,0,0,0,0,9,0,0,0,,0,0,0,0,0,0,*,6,0,0,0,0,0,0,*,6,,0,*,0
11,121,Salem School District,1,Salem Elementary School,0,43,7,*,*,*,36,*,0,0,,0,*,0,*,*,*,20,16,0,*,0,0,0,0,21,22,,6,*,0
11,121,Salem School District,1,Salem Elementary School,1,41,*,0,*,*,38,0,0,0,,0,0,0,*,*,0,20,18,0,0,0,0,0,0,22,19,,*,*,0
11,121,Salem School District,1,Salem Elementary School,2,52,*,*,*,*,47,*,0,0,,0,*,*,0,*,0,23,24,0,*,0,0,0,0,25,27,,8,*,0
11,121,Salem School District,1,Salem Elementary School,3,30,8,0,*,0,22,*,0,*,,0,0,*,*,0,0,12,10,*,*,0,0,0,*,15,15,,*,*,0
11,121,Salem School District,1,Salem Elementary School,4,41,7,0,*,*,34,*,*,0,,0,0,*,*,0,*,19,15,0,*,*,0,0,0,21,20,,*,*,*
11,121,Salem School District,1,Salem Elementary School,5,39,*,0,*,0,37,0,0,0,,0,0,*,*,0,0,21,16,0,0,0,0,0,0,22,17,,6,*,0
11,121,Salem School District,1,Salem Elementary School,6,54,14,0,6,6,40,*,0,0,,0,0,*,*,*,*,23,17,0,*,0,0,0,0,29,25,,6,*,0
11,121,Salem School District,1,Salem Elementary School,7,69,*,0,*,*,65,*,0,0,,0,0,0,*,*,0,36,29,*,*,0,0,0,0,38,31,,6,9,0
11,121,Salem School District,1,Salem Elementary School,8,44,6,0,*,*,38,*,0,0,,0,0,*,*,0,*,23,15,*,0,0,0,0,0,26,18,,*,*,0
11,122,Salisbury School District,1,Salisbury Central School,-3,23,*,0,0,0,21,0,0,*,,0,0,0,0,0,0,15,6,0,0,0,0,*,*,16,7,,*,6,0
11,122,Salisbury School District,1,Salisbury Central School,0,29,9,0,0,*,20,*,0,*,,0,0,0,0,*,*,10,10,*,0,0,0,*,0,17,12,,*,7,0
11,122,Salisbury School District,1,Salisbury Central School,1,27,6,0,0,*,21,*,0,*,,0,0,0,0,0,*,11,10,*,*,0,0,*,*,14,13,,*,*,0
11,122,Salisbury School District,1,Salisbury Central School,2,22,*,0,*,0,19,*,0,0,,0,0,0,*,0,0,9,10,0,*,0,0,0,0,9,13,,*,*,0
11,122,Salisbury School District,1,Salisbury Central School,3,43,7,0,*,0,36,*,0,*,,0,0,0,*,0,0,19,17,*,*,0,0,*,*,22,21,,8,*,0
11,122,Salisbury School District,1,Salisbury Central School,4,28,*,0,*,0,25,0,0,*,,0,0,0,*,0,0,10,15,0,0,0,0,*,0,11,17,,*,*,0
11,122,Salisbury School District,1,Salisbury Central School,5,31,6,0,0,0,25,*,0,*,,0,0,0,0,0,0,12,13,*,*,0,0,*,0,14,17,,*,0,0
11,122,Salisbury School District,1,Salisbury Central School,6,26,6,0,0,0,20,0,0,6,,0,0,0,0,0,0,11,9,0,0,0,0,*,*,14,12,,*,*,0
11,122,Salisbury School District,1,Salisbury Central School,7,34,8,0,*,0,26,*,0,*,,0,0,0,*,0,0,15,11,*,*,0,0,*,*,18,16,,8,*,0
11,122,Salisbury School District,1,Salisbury Central School,8,46,9,0,0,0,37,*,0,8,,0,0,0,0,0,0,21,16,*,0,0,0,*,*,25,21,,6,*,0
11,123,Scotland School District,1,Scotland Elementary School,-3,16,0,0,0,0,16,0,0,0,,0,0,0,0,0,0,6,10,0,0,0,0,0,0,6,10,,*,*,0
11,123,Scotland School District,1,Scotland Elementary School,0,10,*,0,0,0,9,*,0,0,,0,0,0,0,0,0,*,6,0,*,0,0,0,0,*,7,,*,*,0
11,123,Scotland School District,1,Scotland Elementary School,1,20,0,0,0,0,20,0,0,0,,0,0,0,0,0,0,11,9,0,0,0,0,0,0,11,9,,*,*,0
11,123,Scotland School District,1,Scotland Elementary School,2,17,*,0,0,*,15,*,0,0,,0,0,0,0,0,*,*,10,0,*,0,0,0,0,*,12,,6,6,0
11,123,Scotland School District,1,Scotland Elementary School,3,14,*,0,0,*,13,0,0,0,,0,0,0,0,0,*,9,*,0,0,0,0,0,0,9,*,,*,*,0
11,123,Scotland School District,1,Scotland Elementary School,4,18,*,0,0,0,16,*,0,0,,0,0,0,0,0,0,9,7,*,*,0,0,0,0,10,8,,*,*,0
11,123,Scotland School District,1,Scotland Elementary School,5,12,0,0,0,0,12,0,0,0,,0,0,0,0,0,0,*,8,0,0,0,0,0,0,*,8,,*,*,0
11,123,Scotland School District,1,Scotland Elementary School,6,20,*,0,0,0,19,*,0,0,,0,0,0,0,0,0,7,12,*,0,0,0,0,0,8,12,,*,*,0
11,124,Seymour School District,1,Bungay School,0,79,21,0,6,*,58,12,0,*,,0,0,*,*,*,*,29,29,*,7,0,0,*,0,38,41,,18,*,0
11,124,Seymour School District,1,Bungay School,1,72,10,0,*,*,62,*,0,0,,0,0,*,*,*,0,32,30,*,*,0,0,0,0,38,34,,12,*,6
11,124,Seymour School District,1,Bungay School,2,80,12,0,*,*,68,*,0,0,,0,0,*,0,0,*,33,35,*,*,0,0,0,0,40,40,,18,10,6
11,124,Seymour School District,1,Bungay School,3,91,11,*,*,*,80,*,0,0,,*,0,*,*,*,*,36,44,*,*,0,0,0,0,41,50,,14,10,6
11,124,Seymour School District,1,Bungay School,4,97,12,0,*,*,85,6,0,0,,0,0,*,*,*,*,43,42,*,*,0,0,0,0,48,49,,21,8,*
11,124,Seymour School District,1,Bungay School,5,88,11,0,6,*,77,*,0,0,,0,0,*,*,*,*,33,44,*,*,0,0,0,0,38,50,,20,9,*
11,124,Seymour School District,2,Chatfield-LoPresti School,-3,15,*,0,0,0,12,*,0,*,,0,0,0,0,0,0,7,*,0,*,0,0,*,*,8,7,,*,12,0
11,124,Seymour School District,2,Chatfield-LoPresti School,0,95,25,0,6,*,70,12,0,*,,0,0,*,*,*,*,38,32,8,*,0,0,0,*,52,43,,27,12,0
11,124,Seymour School District,2,Chatfield-LoPresti School,1,77,27,*,*,*,50,18,0,*,,0,*,*,0,*,*,25,25,9,9,0,0,*,*,38,39,,28,*,*
11,124,Seymour School District,2,Chatfield-LoPresti School,2,104,31,0,8,8,73,15,0,0,,0,0,*,*,*,*,39,34,10,*,0,0,0,0,58,46,,32,11,8
11,124,Seymour School District,2,Chatfield-LoPresti School,3,89,19,0,*,*,70,13,0,0,,0,0,0,*,*,*,41,29,6,7,0,0,0,0,51,38,,31,7,*
11,124,Seymour School District,2,Chatfield-LoPresti School,4,93,19,0,*,6,74,11,0,0,,0,0,*,0,*,*,33,41,*,6,0,0,0,0,41,52,,32,12,*
11,124,Seymour School District,2,Chatfield-LoPresti School,5,97,25,0,*,6,72,14,0,*,,0,0,*,*,*,*,35,37,8,6,0,0,*,*,47,50,,33,16,*
11,124,Seymour School District,51,Seymour Middle School,6,212,32,0,9,7,180,16,0,0,,0,0,*,*,*,*,100,80,7,9,0,0,0,0,117,95,,60,30,*
11,124,Seymour School District,51,Seymour Middle School,7,186,29,*,*,*,157,19,0,0,,*,0,*,*,*,*,82,75,9,10,0,0,0,0,98,88,,41,21,*
11,124,Seymour School District,51,Seymour Middle School,8,201,34,0,8,10,167,16,0,0,,0,0,*,*,*,6,90,77,11,*,0,0,0,0,109,92,,58,17,*
11,124,Seymour School District,61,Seymour High School,9,177,29,0,*,7,148,18,0,*,,0,0,*,0,*,*,68,80,9,9,0,0,0,*,84,93,,46,19,*
11,124,Seymour School District,61,Seymour High School,10,142,27,0,*,6,115,16,0,0,,0,0,*,*,*,*,63,52,8,8,0,0,0,0,76,66,,36,12,0
11,124,Seymour School District,61,Seymour High School,11,138,20,0,*,6,118,11,0,0,,0,0,*,*,*,*,54,64,6,*,0,0,0,0,66,72,,34,11,*
11,124,Seymour School District,61,Seymour High School,12,153,30,0,6,6,123,18,0,0,,0,0,*,*,*,*,60,63,10,8,0,0,0,0,77,76,,31,14,*
11,125,Sharon School District,1,Sharon Center School,-3,6,0,0,0,0,6,0,0,0,,0,0,0,0,0,0,*,*,0,0,0,0,0,0,*,*,,*,*,0
11,125,Sharon School District,1,Sharon Center School,0,24,*,0,0,0,21,*,0,*,,0,0,0,0,0,0,13,8,*,*,0,0,0,*,14,10,,6,6,0
11,125,Sharon School District,1,Sharon Center School,1,15,*,0,*,0,13,*,0,0,,0,0,0,*,0,0,8,*,0,*,0,0,0,0,8,7,,6,*,0
11,125,Sharon School District,1,Sharon Center School,2,17,*,0,*,0,16,0,0,0,,0,0,0,*,0,0,7,9,0,0,0,0,0,0,7,10,,6,*,0
11,125,Sharon School District,1,Sharon Center School,3,21,0,0,0,0,21,0,0,0,,0,0,0,0,0,0,11,10,0,0,0,0,0,0,11,10,,*,*,0
11,125,Sharon School District,1,Sharon Center School,4,22,*,0,0,0,20,*,0,0,,0,0,0,0,0,0,10,10,*,*,0,0,0,0,11,11,,*,6,0
11,125,Sharon School District,1,Sharon Center School,5,16,*,0,0,*,14,0,0,*,,0,0,0,0,*,0,6,8,0,0,0,0,*,0,8,8,,*,*,0
11,125,Sharon School District,1,Sharon Center School,6,29,*,0,*,0,28,0,0,0,,0,0,0,*,0,0,13,15,0,0,0,0,0,0,13,16,,*,*,0
11,125,Sharon School District,1,Sharon Center School,7,18,0,0,0,0,18,0,0,0,,0,0,0,0,0,0,12,6,0,0,0,0,0,0,12,6,,*,*,0
11,125,Sharon School District,1,Sharon Center School,8,20,*,0,*,0,18,*,0,0,,0,0,0,*,0,0,7,11,*,0,0,0,0,0,8,12,,6,*,0
11,126,Shelton School District,5,Elizabeth Shelton School,-3,*,*,0,0,0,0,*,0,0,,0,0,0,0,0,0,0,0,0,*,0,0,0,0,0,*,,0,*,0
11,126,Shelton School District,5,Elizabeth Shelton School,-2,79,26,0,7,*,53,12,0,*,,0,0,*,*,*,*,30,23,7,*,0,0,*,0,43,36,,14,11,7
11,126,Shelton School District,5,Elizabeth Shelton School,1,81,18,*,8,*,63,6,0,*,,*,0,*,*,*,*,33,30,*,*,0,0,*,0,41,40,,10,7,*
11,126,Shelton School District,5,Elizabeth Shelton School,2,96,19,0,8,*,77,8,0,*,,0,0,*,6,*,0,36,41,*,*,0,0,*,0,45,51,,22,6,7
11,126,Shelton School District,5,Elizabeth Shelton School,3,93,26,0,8,7,67,10,0,*,,0,0,*,*,*,*,38,29,*,*,0,0,0,*,51,42,,16,14,7
11,126,Shelton School District,5,Elizabeth Shelton School,4,108,21,0,9,*,87,8,0,0,,0,0,7,*,*,*,47,40,*,*,0,0,0,0,61,47,,24,16,*
11,126,Shelton School District,6,Sunnyside School,-2,35,11,0,*,*,24,*,0,0,,0,0,*,*,*,*,14,10,*,*,0,0,0,0,20,15,,8,0,10
11,126,Shelton School District,6,Sunnyside School,1,52,22,0,6,6,30,6,0,*,,0,0,*,*,*,*,16,14,*,*,0,0,*,*,29,23,,16,*,10
11,126,Shelton School District,6,Sunnyside School,2,54,9,*,*,0,45,*,0,*,,0,*,*,*,0,0,24,21,*,0,0,0,*,0,28,26,,13,10,*
11,126,Shelton School District,6,Sunnyside School,3,49,15,0,*,*,34,7,0,0,,0,0,*,*,*,*,15,19,*,*,0,0,0,0,24,25,,18,9,*
